हम दाल खाते हैं,ᱟᱱᱮ ᱯᱟᱦᱲᱟ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम दीपक खाते हैं,ᱟᱱᱮ ᱛᱤᱯ ᱞ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम दीवार खाते हैं,ᱟᱱᱮ ᱛᱤᱭᱟ ᱛ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम दुकान खाते हैं,ᱟᱱᱮ ᱫ ᱠ ᱞ ᱧᱱᱭ ᱧᱮᱞ ᱟ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम दुकानदार खाते हैं,ᱟᱱᱮ ᱫᱩᱠ ᱳᱠᱟ ᱨ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम दुपट्टा खाते हैं,ᱟᱱᱮ ᱰᱩᱯᱴᱴᱟ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम दूध खाते हैं,ᱟᱱᱮ ᱫᱩ ᱪ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम देवर खाते हैं,ᱟᱱᱮ ᱞᱟᱨ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम दोनों,ᱟᱢ ᱪᱟᱤᱫ ᱜ ᱪᱚᱢ ᱪ ᱞ ᱠ ᱛᱛ ᱧ
हम दोस्त खाते हैं,ᱟᱱᱮ ᱠᱟᱨ ᱥᱟ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम धरती खाते हैं,ᱟᱱᱮ ᱫᱚᱨᱛᱤ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम धरा खाते हैं,ᱟᱱᱮ ᱫ ᱛᱦᱤ ᱠᱪᱣᱟᱸᱰᱟ ᱦ ᱪ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम धूल खाते हैं,ᱟᱱᱮ ᱫᱷᱩᱞᱤ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम धोती खाते हैं,ᱟᱱᱮ ᱫ ᱛᱷᱤ ᱪᱠ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम धोबी खाते हैं,ᱟᱱᱮ ᱫᱷᱳ ᱵᱤ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम नथ खाते हैं,ᱟᱱᱮ ᱱ ᱷ ᱛ ᱦ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम नदी खाते हैं,ᱟᱱᱮ ᱱ ᱞ ᱳ ᱲ ᱦᱟ ᱞ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम नमक खाते हैं,ᱟᱱᱮ ᱞᱩᱱ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम नर्तक खाते हैं,ᱟᱱᱮ ᱱᱚᱨ ᱛᱚᱠ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम नाई खाते हैं,ᱟᱱᱮ ᱱᱟ ᱦᱟ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम नाक खाते हैं,ᱟᱱᱮ ᱱᱟᱠ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम नाखून खाते हैं,ᱟᱱᱮ ᱱ ᱷ ᱡᱨᱮ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम नाना खाते हैं,ᱟᱱᱮ ᱳᱰᱝ ᱡᱚᱨ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम नानी खाते हैं,ᱟᱱᱮ ᱟᱡᱚ ᱟᱭᱚ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम नाभि खाते हैं,ᱟᱱᱮ ᱱ ᱵ ᱠ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम नारियल खाते हैं,ᱟᱱᱮ ᱱᱟᱞᱤ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम नाव खाते हैं,ᱟᱱᱮ ᱱᱟᱱ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम नाविक खाते हैं,ᱟᱱᱮ ᱱᱟᱣ ᱤᱠ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम नींबू पानी खाते हैं,ᱟᱱᱮ ᱠᱟᱹᱯᱟᱬᱤ ᱡᱞ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम नैया खाते हैं,ᱟᱱᱮ ᱱ ᱟᱛ ᱥ ᱞ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम पंखा खाते हैं,ᱟᱱᱮ ᱦᱟᱸᱰᱤ ᱥᱟ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम पंजा खाते हैं,ᱟᱱᱮ ᱯ ᱸᱡ ᱚ ᱞᱞ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम पगड़ी खाते हैं,ᱟᱱᱮ ᱯ ᱜ ᱨᱤ ᱟᱧᱣᱤ ᱟ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम पजामा खाते हैं,ᱟᱱᱮ ᱯ ᱡᱚᱣ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम पति खाते हैं,ᱟᱱᱮ ᱢᱚᱭᱨᱟ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम पत्ता खाते हैं,ᱟᱱᱮ ᱠᱳ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम पत्तागोभी खाते हैं,ᱟᱱᱮ ᱠᱮᱞ ᱜᱳ ᱣᱞ ᱪᱢᱠᱥ ᱧᱞᱡᱞ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम पत्थर खाते हैं,ᱟᱱᱮ ᱫᱚᱦ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम पत्नी खाते हैं,ᱟᱱᱮ ᱛᱤ ᱦᱟ ᱦᱟ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम पत्रकार खाते हैं,ᱟᱱᱮ ᱯᱟᱛ ᱨᱠᱟ ᱨ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम पनीर खाते हैं,ᱟᱱᱮ ᱡᱞᱞᱢᱞ ᱠᱞ ᱮᱛ ᱢᱧ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम पपीता खाते हैं,ᱟᱱᱮ ᱯᱟᱯᱤ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम पर्दा खाते हैं,ᱟᱱᱮ ᱯᱚᱨ ᱠᱮᱧᱤ ᱠ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम पर्वत खाते हैं,ᱟᱱᱮ ᱯᱨᱣᱛ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम पलक खाते हैं,ᱟᱱᱮ ᱯ ᱞ ᱠ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम पहाड़ खाते हैं,ᱟᱱᱮ ᱯᱦᱟᱫ़ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम पानी खाते हैं,ᱟᱱᱮ ᱡᱞ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम पायलट खाते हैं,ᱟᱱᱮ ᱯᱟᱭ ᱞᱳᱴ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम पायसम खाते हैं,ᱟᱱᱮ ᱯ ᱱ ᱰ ᱜ ᱫ ᱧᱮ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम पार्क खाते हैं,ᱟᱱᱮ ᱯ ᱨ ᱠ ᱞ ᱪ ᱧ ᱛ ᱬᱩᱠᱞᱤ ᱛ ᱞᱞᱤ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम पालक खाते हैं,ᱟᱱᱮ ᱯᱞᱞᱞ ᱠ ᱛ ᱠᱞ ᱧᱢᱞᱡᱛ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम पिंडली खाते हैं,ᱟᱱᱮ ᱠ ᱭᱮᱛ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम पिता खाते हैं,ᱟᱱᱮ ᱟᱡᱤ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम पीठ खाते हैं,ᱟᱱᱮ ᱫᱤᱠ ᱡᱩ ᱞ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम पुलिस खाते हैं,ᱟᱱᱮ ᱯᱩᱞᱤᱥ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम पुस्तकालय खाते हैं,ᱟᱱᱮ ᱯ ᱥ ᱛᱚ ᱠ ᱞ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम पेट खाते हैं,ᱟᱱᱮ ᱯᱟᱱᱛᱮ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम पेड़ खाते हैं,ᱟᱱᱮ ᱯ ᱨ ᱞ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम पेस्ट्री खाते हैं,ᱟᱱᱮ ᱯᱮᱥᱛᱨᱤ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम पैंट खाते हैं,ᱟᱱᱮ ᱯᱮᱝᱴ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम पैर खाते हैं,ᱟᱱᱮ ᱠᱟ ᱞ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम पोता खाते हैं,ᱟᱱᱮ ᱛᱟᱡ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम पोती खाते हैं,ᱟᱱᱮ ᱛᱟᱡ ᱤᱠ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम प्याज खाते हैं,ᱟᱱᱮ ᱤᱭᱚ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम प्याला खाते हैं,ᱟᱱᱮ ᱯ ᱞ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम प्रकृति खाते हैं,ᱟᱱᱮ ᱯ ᱨ ᱠ ᱛᱤ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम प्रिंटर खाते हैं,ᱟᱱᱮ ᱪᱤᱠᱤ ᱡᱟ ᱞᱩ ᱠᱤ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम प्रोफेसर खाते हैं,ᱟᱱᱮ ᱯᱨᱳ ᱯᱷ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम फल खाते हैं,ᱟᱱᱮ ᱞᱩᱜᱱᱤ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम फुफा खाते हैं,ᱟᱱᱮ ᱦᱯ ᱦᱩᱨᱥ ᱡᱚᱨ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम फुफी खाते हैं,ᱟᱱᱮ ᱦᱯ ᱦᱩᱨᱥ ᱩᱜ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम फूल खाते हैं,ᱟᱱᱮ ᱯᱦᱛᱟ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम फूलगोभी खाते हैं,ᱟᱱᱮ ᱠᱳᱲᱤ ᱞᱞᱣᱠᱧ ᱧᱫᱧᱞ ᱞᱪᱜ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम फोन खाते हैं,ᱟᱱᱮ ᱯᱳᱱ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम बंदर खाते हैं,ᱟᱱᱮ ᱵᱟᱱᱫᱚᱨ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम बंदरगाह खाते हैं,ᱟᱱᱮ ᱵ ᱸᱫ ᱨ ᱪᱨ ᱠᱛ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम बकरा खाते हैं,ᱟᱱᱮ ᱵᱟᱠᱟ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम बच्चा खाते हैं,ᱟᱱᱮ ᱦᱯ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम बढ़ई खाते हैं,ᱟᱱᱮ ᱵᱲ ᱟᱦᱤ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम बर्तन खाते हैं,ᱟᱱᱮ ᱵᱨᱛᱱ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम बर्फ खाते हैं,ᱟᱱᱮ ᱵ ᱜ ᱞᱞᱳ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम बस खाते हैं,ᱟᱱᱮ ᱵ ᱚᱥ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम बस स्टाप खाते हैं,ᱟᱱᱮ ᱵ ᱚᱥ ᱵ ᱚᱥ ᱦ ᱛ ᱯ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम बहन खाते हैं,ᱟᱱᱮ ᱟᱡᱟᱨ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम बाँह खाते हैं,ᱟᱱᱮ ᱠᱟᱭ ᱠ ᱞᱚ ᱦ ᱱ ᱞᱫ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम बाइक खाते हैं,ᱟᱱᱮ ᱵ ᱟᱤᱠ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम बाग खाते हैं,ᱟᱱᱮ ᱵ ᱜ ᱧ ᱥᱤᱡᱞᱚᱠ ᱟ ᱭ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम बाघ खाते हैं,ᱟᱱᱮ ᱵᱟᱜ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम बाज खाते हैं,ᱟᱱᱮ ᱛᱟᱹᱟ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम बाज़ार खाते हैं,ᱟᱱᱮ ᱦᱟᱴ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम बाथरूम खाते हैं,ᱟᱱᱮ ᱵᱟᱛ ᱨᱟᱱ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम बादल खाते हैं,ᱟᱱᱮ ᱵ ᱫᱟ ᱬ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम बादाम खाते हैं,ᱟᱱᱮ ᱵᱟᱫᱟᱢ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम बारिश खाते हैं,ᱟᱱᱮ ᱡᱤᱨ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम बाल खाते हैं,ᱟᱱᱮ ᱨᱟᱫ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम बाल्टी खाते हैं,ᱟᱱᱮ ᱵᱟᱞᱴᱤ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम बिच्छू खाते हैं,ᱟᱱᱮ ᱵᱤᱯ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम बिजली की बल्ब खाते हैं,ᱟᱱᱮ ᱨ ᱳ ᱜ ᱠᱤ ᱵᱞᱵ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम बिजली खाते हैं,ᱟᱱᱮ ᱨ ᱳ ᱜ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम बिल्ली खाते हैं,ᱟᱱᱮ ᱵᱤᱫᱤ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम बिस्कुट खाते हैं,ᱟᱱᱮ ᱞᱥ ᱠ ᱩ ᱰ ᱣᱩ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम बिस्तर खाते हैं,ᱟᱱᱮ ᱵᱤᱥ ᱛᱟᱨ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम बीज खाते हैं,ᱟᱱᱮ ᱫ ᱟᱫ ᱞ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम बीटल खाते हैं,ᱟᱱᱮ ᱵᱤᱫᱞ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम बुजुर्ग खाते हैं,ᱟᱱᱮ ᱜᱩᱞᱟ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम बुनकर खाते हैं,ᱟᱱᱮ ᱵᱩᱱ ᱠᱚᱨ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम बेल्ट खाते हैं,ᱟᱱᱮ ᱵᱮᱧᱛᱞ ᱤ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम बैठक खाते हैं,ᱟᱱᱮ ᱵᱟᱜ ᱞ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम बौद्ध विहार खाते हैं,ᱟᱱᱮ ᱵᱩᱜ ᱞᱟᱛᱤ ᱵ ᱦ � ᱫᱳᱢ ᱣᱩ ᱧᱢᱠᱢ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम ब्रेड खाते हैं,ᱟᱱᱮ ᱯᱟᱴᱤ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम ब्रोकली खाते हैं,ᱟᱱᱮ ᱵᱨᱳᱠ ᱞᱤ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम ब्लाउज़ खाते हैं,ᱟᱱᱮ ᱵ ᱞᱟᱣ ᱡ ᱠᱮ ᱣᱟ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम भतीजा खाते हैं,ᱟᱱᱮ ᱦᱯ ᱨᱩ ᱡᱚᱨ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम भतीजी खाते हैं,ᱟᱱᱮ ᱦᱯ ᱨᱩ ᱩᱜ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम भाई खाते हैं,ᱟᱱᱮ ᱩᱣᱤ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम भाड़ (तवा) खाते हैं,ᱟᱱᱮ ᱵᱷᱟᱹᱫᱟ ᱛᱣᱟ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम भालू खाते हैं,ᱟᱱᱮ ᱵᱟ ᱞᱳ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम भेड़ खाते हैं,ᱟᱱᱮ ᱢᱮ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम भैंस खाते हैं,ᱟᱱᱮ ᱵᱟᱸᱥ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम भौंह खाते हैं,ᱟᱱᱮ ᱯᱚᱷᱤ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम मंदिर खाते हैं,ᱟᱱᱮ ᱢᱚᱱᱫᱤᱨ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम मकान खाते हैं,ᱟᱱᱮ ᱢ ᱠ ᱟ ᱦ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम मक्खन खाते हैं,ᱟᱱᱮ ᱡᱞᱦᱞ ᱞ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम मक्खी खाते हैं,ᱟᱱᱮ ᱢᱟᱠᱦᱤ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम मच्छर खाते हैं,ᱟᱱᱮ ᱢᱚᱪ ᱦᱟᱨ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम मछली खाते हैं,ᱟᱱᱮ ᱟᱲᱦᱟ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम मजदूर खाते हैं,ᱟᱱᱮ ᱢᱟᱡᱩᱫᱩᱨ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम मटर खाते हैं,ᱟᱱᱮ ᱢᱩᱴ ᱡ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम मधुमक्खी खाते हैं,ᱟᱱᱮ ᱢᱟᱫ ᱰᱟᱞᱮ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम मलाई खाते हैं,ᱟᱱᱮ ᱢᱚ ᱞᱟᱭ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम मसूर की दाल खाते हैं,ᱟᱱᱮ ᱠᱩᱲ ᱠᱤ ᱯᱟᱦᱲᱟ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम मस्जिद खाते हैं,ᱟᱱᱮ ᱢ ᱚᱥ ᱠᱪᱤᱲ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम महिला खाते हैं,ᱟᱱᱮ ᱛᱤ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम माउस खाते हैं,ᱟᱱᱮ ᱞᱤ ᱨᱤ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम माता खाते हैं,ᱟᱱᱮ ᱟᱭ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम माथा खाते हैं,ᱟᱱᱮ ᱦᱟᱢᱮ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम मामा खाते हैं,ᱟᱱᱮ ᱢᱟᱹᱢᱟ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम मामी खाते हैं,ᱟᱱᱮ ᱢᱟᱹᱢᱤ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम मार्जरीन खाते हैं,ᱟᱱᱮ ᱢᱟᱦ ᱡ ᱨᱤᱦ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम मिट्टी खाते हैं,ᱟᱱᱮ ᱢᱤᱴᱤ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम मिठाई खाते हैं,ᱟᱱᱮ ᱢᱤᱴᱳ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम मिर्च खाते हैं,ᱟᱱᱮ ᱠᱚᱥᱩᱞ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम मूंग की दाल खाते हैं,ᱟᱱᱮ ᱢᱩᱸᱜ ᱠᱤ ᱯᱟᱦᱲᱟ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम मूंगफली खाते हैं,ᱟᱱᱮ ᱞᱧ ᱜ ᱞ ᱨᱞᱡ ᱧᱳ ᱛ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम मूली खाते हैं,ᱟᱱᱮ ᱢᱩᱞᱤ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम मेंढक खाते हैं,ᱟᱱᱮ ᱢᱮᱦᱞᱚ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम मेज खाते हैं,ᱟᱱᱮ ᱢᱮ ᱡᱤ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम मेट्रो खाते हैं,ᱟᱱᱮ ᱢ ᱮ ᱚᱥ ᱛ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम मैदान खाते हैं,ᱟᱱᱮ ᱂᱘ᱸ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम मोज़े खाते हैं,ᱟᱱᱮ ᱢᱳ ᱡ ᱥ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम मोटरसाइकिल खाते हैं,ᱟᱱᱮ ᱢᱳᱴᱨᱥᱟᱤᱠᱤᱞ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम मोमबत्ती खाते हैं,ᱟᱱᱮ ᱢᱳᱢ ᱵᱚᱛ ᱛᱤ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम युवक खाते हैं,ᱟᱱᱮ ᱡᱚᱨ ᱮᱨ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम युवती खाते हैं,ᱟᱱᱮ ᱡᱚᱨ ᱩᱜ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम रसोई खाते हैं,ᱟᱱᱮ ᱨᱚ ᱥᱳ ᱦᱤ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम रसोईया खाते हैं,ᱟᱱᱮ ᱨᱚ ᱥᱳ ᱭᱟ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम रेडियो खाते हैं,ᱟᱱᱮ ᱨᱮᱫᱤᱭᱳ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम रेत खाते हैं,ᱟᱱᱮ ᱨᱮᱛ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम रेलवे स्टेशन खाते हैं,ᱟᱱᱮ ᱨᱮᱞ ᱨᱟ ᱥᱴᱮᱥᱚᱱ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम रॉकेट खाते हैं,ᱟᱱᱮ ᱨ ᱢᱢ ᱠ ᱮ ᱩᱨᱱ ᱜ ᱛ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम लड़का खाते हैं,ᱟᱱᱮ ᱫᱤ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम लड़की खाते हैं,ᱟᱱᱮ ᱫᱤ ᱩᱜ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम लड्डू खाते हैं,ᱟᱱᱮ ᱞᱚᱰ ᱩ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम लस्सी खाते हैं,ᱟᱱᱮ ᱞᱚᱥ ᱥᱤ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम लहसुन खाते हैं,ᱟᱱᱮ ᱞᱟᱦ ᱱᱚᱛ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम लुंगी खाते हैं,ᱟᱱᱮ ᱞ ᱧ ᱜᱤ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम लुहार खाते हैं,ᱟᱱᱮ ᱞᱩ ᱦᱟᱨ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम लेखक खाते हैं,ᱟᱱᱮ ᱞᱮᱠᱠ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम लैपटॉप खाते हैं,ᱟᱱᱮ ᱞᱮᱯᱴॉᱯ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम वकील खाते हैं,ᱟᱱᱮ ᱣᱚᱠᱤᱞ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम वन खाते हैं,ᱟᱱᱮ ᱦᱳᱨᱤ ᱞᱞ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम विश्वविद्यालय खाते हैं,ᱟᱱᱮ ᱣᱤᱥᱣᱟ ᱫᱩᱢ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम व्यापारी खाते हैं,ᱟᱱᱮ ᱣ ᱯ ᱟᱨᱤ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम शयनकक्ष खाते हैं,ᱟᱱᱮ ᱥᱳ ᱡᱟ ᱠᱳ ᱡ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
